Word,Count
\time,\,1
Until,1
\correctly,\,1
show,1
JRE1.4+,1
circumstances,1
CoreHelper},1
<em>COMPATIBILITY,1
times,1
assume,1
actualArgument,1
\ArgoUML,\,1
deletes,1
arole,1
cross-references,1
known),1
occurrences,1
\association,\,1
importElement,1
\scheme,\,1
AssociationEnd.<p>,1
UseCasesHelper},1
\properties,\,1
theModelElement,1
\Currently,\,1
spec:,1
concept,1
dispatch,1
aparent,1
receives,1
\Include,\,1
Unless,1
manipulate,1
ModelMemento,1
parser,1
absolute,1
navigate,1
Collection.<p>,1
(composite,1
</ol>,1
\(Sa,\,1
AbstractExtensionMechanismsHelperDecorator.java,1
significant,1
ExtensionMechanismsHelper},1
CompositState,1
getAvailableContents,1
02:07:22,1
aware,1
representedOperation,1
intTrans,1
these,1
deprecated,1
mean,1
aclassifier,1
DataTypesHelper#getBody(Object)},1
\(String,\,1
Interactions,1
#setImplementation(ModelImplementation)},1
\Interaction,\,1
\them,\,1
self.contents,1
goal.<p>,1
\"\action"\,\,1
ADiagramElementProperty,1
side,1
\destination,\,1
implementation-specific,1
DeepHistory,1
(Action),1
(unspecified),1
Makes,1
java.beans.PropertyChangeEvent},1
elementNames,1
dummy,1
concurent,1
primitive,1
\destinations,\,1
BaseClass,1
Junction,1
differs,1
UmlHelper},1
\to,\,1
to),1
\leaf,\,1
self.importedElement->union(,1
linkends,1
baseClasses,1
TemplateParameter</li>,1
matches,1
MSimpleState,1
quote,1
indicate,1
constrained,1
False,1
self.parent.allContents->reject,1
theChangedValue,1
non-negative,1
engineering,1
\classifierInState,\,1
getImplementationLocation),1
UseCaseDiagram.java,1
ActivityGraphs.<p>,1
thereby,1
referenceValues,1
\"\type"\\,1
itself),1
oclassifier,1
validity,1
else's,1
\#addClassModelEventListener(PropertyChangeListener,\,1
stm,1
specifies,1
equals,1
Context,1
\so,\,1
\union(self.namespace,\,1
ModelEventPump},1
&lt;XMI.exporterVersion&gt;,1
mandatory,1
(sourceFlow),1
sig,1
isNaryAssociation,1
respectively.<p>,1
xmi.version,1
\Multiplicities,\,1
critics,1
say,1
\operation,\,1
Factory.java,1
local,1
getStereotype(String,1
Unordered,1
unix,1
getClass(),1
defaultvalue,1
operational,1
0..*,1
UseCases.<p>,1
(defined,1
formalize,1
\class."\\,1
<em>This,1
DirectionKinds,1
0.22,1
clientObj,1
0.24,1
isATYPE(Object,1
buildTopStateOnStateMachine,1
deletion,1
eventually,1
(script),1
AbstractDataTypesHelperDecorator.java,1
notification,1
(This,1
\context,\,1
collections,1
0.28,1
effectively,1
(recursive),1
Execute,1
\baseclass,\,1
elements.<p>,1
VisibilitKind,1
(annotatedElements),1
(inState),1
statevertex.<p>,1
optionally,1
\Comment.name,\,1
0.21.1,1
Allows,1
\org.argouml.model.ActivityGraphsHelper#findClassifierByName(java.lang.Object,\,1
forced,1
levels,1
href,1
theOriginalEvent,1
12:42,1
aClassifier,1
\ChangeEvent,\,1
help,1
proper,1
toInstance,1
CommonBehaviorHelper},1
else,1
<em>not</em>,1
(Permission,1
element's,1
Target,1
fromInstance,1
clearly,1
convention,1
Core.<p>,1
ActivityGraphsFactory.java,1
constraints,1
Facade#getSpecification(Object),1
easier,1
2.11.3.5,1
spec.<p>,1
ModelImplementation.java,1
templated,1
self.parent.oclAsType(Package).allImportedElements->select(,1
Writer,1
ps2,1
ps1,1
UmlHelper.java,1
xmiExtensionWriter,1
hasPROPERTY(Object,1
size,1
stereo.getName(),1
refer,1
AssociationChangeEvent.java,1
[10],1
configurable,1
tagdefinition,1
initialization,1
branch-choice,1
booleanExpression,1
height,1
per,1
implicitly,1
related,1
org.argouml.model.UmlFactory#buildConnection(,1
modelelements.<p>,1
IllegalModelElementConnection.java,1
States,1
identifiers,1
eUML,1
requests,1
\State,\,1
constructors,1
MPseudostate,1
dues,1
DirectionKind.java,1
newContents,1
deserialize,1
deliver,1
insides,1
\tag,\,1
org.omg.uml.diagraminterchange.ADiagramElementProperty#remove(,1
Neither,1
\now,\,1
XmiWriter.java,1
pIs,1
'UML',1
managing,1
ofs,1
Dispose,1
off,1
Parse,1
clashing,1
association-ends,1
\call,\,1
\StructuralFeatures,\,1
pseudostatekinds,1
getROLENAME(Object,1
toString(),1
oContext,1
Facade's,1
treated,1
Netbeans,1
predecessor),1
(for,1
width,1
(MDR,1
particpates,1
AddAssociationEvent.java,1
ns2,1
ns1,1
asynchronisity,1
AssocationEndRole,1
profiles,1
qualified,1
nor,1
\possible,\,1
ADD_ONLY,1
newStates,1
&lt;/XMI.documentation&gt;,1
intended,1
(M1),1
prohibit,1
exceptions,1
Scope,1
however,1
selected,1
versa.<p>,1
@exception,1
UmlException.java,1
\profile,\,1
(Frozen,1
\<li>"\remove"\\,1
region,1
IllegalArgumentException},1
SequenceDiagram.java,1
active,1
\result,\,1
\from,\,1
CollaborationsHelper},1
semantics,1
StateDiagram.java,1
DeploymentDiagram.java,1
MModel,1
extensions,1
able,1
#createPackageImport()},1
piece,1
CommonBehavior,1
met,1
org.argouml.model.UseCasesHelper#getAllUseCases(java.lang.Object),1
tree,1
</em>,1
subtree,1
lives,1
(descendant,1
\setContainer,\,1
extension's,1
Public,1
immediate,1
removing,1
0.23.3,1
\ExtensionMechanismsHelper#setValueOfTag(Object,\,1
String)},1
of<ol>,1
(without,1
&lt;XMI.metamodel,1
load/save,1
excludes,1
loc,1
roots,1
ActivityGraphsHelper},1
\root,\,1
ComponentInstance)<li>,1
information.<p>,1
AbstractUseCasesHelperDecorator.java,1
20060411).<p>,1
MCallAction,1
meets,1
Models,1
facade.<p>,1
\Concurrent,\,1
argument.<p>,1
change-expression,1
AbstractCollaborationsHelperDecorator.java,1
initiated,1
sure,1
(equivalent,1
xmi.id,1
\Changeable,\,1
(e.name),1
subsequent,1
type),1
setDataValues,1
genuine,1
inet,1
getModelElementContainer,1
\type,\,1
#getElementImports2(Object),1
key,1
#getElementImports2(Object)},1
\#buildAssociationRole(Object,\,1
typed,1
Abstract,1
RemoveAssociationEvent.java,1
universally,1
reviewed,1
aggregationKind,1
shallow,1
define,1
XmiReferenceException(String,1
VisibilityKinds,1
CommonBehavior.<p>,1
(tag),1
ClassDiagram.java,1
renaming,1
notifys,1
visited,1
deploymentLocation,1
\Guarded,\,1
UmlFactory.java,1
MGuard,1
extensionpoints,1
Datatype,1
notified,1
DummyModelCommand.java,1
\range."\<p>\,1
Rules,1
attached,1
+0200,1
debugging,1
CommonBehaviorHelper.java,1
ancestors,1
finding,1
\"\top"\\,1
(ActionExpression),1
message),1
generating,1
\order,\,1
notifies,1
2003-2006,1
design;,1
Instead,1
\AttributeLink,\,1
<code>lower..upper</code>,1
UML1.4,1
Additional,1
ComponentInstance),1
sub-namespaces),1
is:,1
entire,1
\is,\,1
(BooleanExpression),1
\TemplateParameter,\,1
toRole,1
NotImplementedException.java,1
meaningful,1
FROZEN,1
representedElement,1
Terminate,1
space),1
<em>NOTE:</em>You,1
inluding,1
vertex,1
referrable,1
depencies,1
thread,1
Should,1
flows,1
chosen,1
CoreFactory.java,1
org.argouml.model.UmlFactory#buildNode(Object),1
<<realize>>,1
Extends,1
<em>opposite</em>,1
apoint,1
per-project,1
Collection)},1
CoreHelper.java,1
\super(message,\,1
defined(ACTIVITYDIAGRAM),1
(ordered),1
resources,1
how,1
Connects,1
\"\The\,1
string),1
reverse,1
2010),1
\much,\,1
\contain,\,1
inst,1
#endif,1
friend,1
AbstractModelFactory.java,1
changes,1
Encapsulation,1
AbstractCommonBehaviorHelperDecorator.java,1
xmi.name,1
override,1
actions.</em>,1
Throwable,1
MVW:,1
Model#getAggregationKind()},1
self.contents.name->include,1
Argo,1
CollaborationDiagram.java,1
circular,1
mementos,1
base(s),1
chain,1
renamed,1
as-implemented,1
\expression,\,1
IDs,1
well-formed,1
pathname,1
simply,1
Other,1
opname,1
Called,1
accept,1
\bridge,\,1
associationClass,1
index-number,1
\1.x,\,1
callaction,1
\valid,\,1
AbstractCoreHelperDecorator,1
<code>null</code>),1
NodeInstance)<li>,1
finalized,1
assert,1
VisibilityKind.java,1
starts,1
numbers,1
extendedElements,1
none.<p>,1
ownership),1
open,1
properly,1
String}s,1
Facade#isAUMLElement(Object)},1
Arguments,1
\SignalEvent,\,1
fromRole,1
realizes.<p>,1
files),1
far,1
getActivityGraph();,1
//////,1
DiagramInterchangeModel,1
investigated,1
(href),1
ext,1
enhancement/change,1
\ends,\,1
\files,\,1
org.omg.uml.diagraminterchange.DiagramElement),1
\are,\,1
Ownership,1
\empty,\,1
IOException,1
Given,1
\Class,\,1
doActivity,1
initalized,1
ConcurrencyKind},1
subsystem.<p>,1
eg:,1
context.<p>,1
projects,1
wellformedness,1
UseCasesFactory.java,1
PGML,1
you're,1
Information,1
ModelEvents,1
Association),1
Stop,1
cons,1
Helper,1
fragment,1
/////////////,1
\Ie,\,1
rather,1
Initialise,1
1.4+,1
excluding,1
\1.3,\,1
1.3),1
clear),1
taggedValues,1
Internal,1
tools,1
Equivalent,1
1.0),1
ConcurrencyKinds,1
specic,1
synchronization,1
#getRoot(Object)},1
MCallEvent,1
implementation's,1
caring,1
stereos,1
knows,1
StateMachinesHelper.java,1
XmiReader.java,1
name.<p>,1
mechanism,1
modifiable),1
dep,1
ShallowHistory,1
forgotten,1
Component)</ul>,1
Uml.<p>,1
input,1
isValidNamespace,1
following:,1
nav2,1
Synch,1
\fig,\,1
alter,1
double,1
TaggedValue</li>,1
#getElementImports(Object)},1
WARNING</em>,1
registration,1
outer,1
fixed/changed,1
subactivity,1
(MStateVertex),1
action.<p>,1
equal/of,1
metamodelelement,1
nav1,1
<em>first</em>,1
API.</em><p>,1
\sources,\,1
Ordered,1
Java),1
acollab,1
\diagram,\,1
<<singleton>>,1
Join,1
non-public,1
col,1
&lt;XMI.exporter&gt;,1
elems,1
Model#getChangeableKind()},1
\Names,\,1
getParent,1
</p>,1
eventNames.<p>,1
Comment.body,1
similar,1
described,1
\repository,\,1
tooltip,1
Container,1
\future,\,1
elese,1
\TemplateParameters,\,1
sub-type,1
remain,1
ModelEventPump.java,1
TemplateTParameter,1
Provided,1
tagDefinition,1
indicating,1
exist),1
use-case,1
Standard,1
StubState's,1
expression.<p>,1
exact,1
kind.<p>,1
\#getAllModelElementsOfKind(Object,\,1
getROLENAMEs(Object,1
theContext,1
ElementOwnership,1
Facade#getRootElements()},1
\old,\,1
Model#getPseudostateKind()},1
CoreHelper#getSpecification(Object),1
highlights:<ul>,1
latter,1
(TimeExpression),1
&lt;XMI.documentation&gt;,1
avoid,1
entries,1
\any,\,1
bad,1
client),1
packageImports,1
(type),1
MFinalState,1
yet;,1
\synchronization,\,1
Quote,1
oState,1
someplace,1
Private,1
repeatedly,1
Pass,1
AbstractModelEventPump.java,1
callevent,1
callAction,1
innermost,1
ModelMemento.java,1
MSubmachineState,1
arg,1
changed),1
Collaboration:,1
bases.<p>,1
behavior,1
activated,1
startup,1
Ordering,1
Why,1
particular,1
corresponding,1
CLASSIFIER,1
c);,1
UseCase.<p>,1
AbstractActivityGraphsHelperDecorator.java,1
#createGeneralization(Object)},1
uninterpreted,1
converted,1
namespaces.<p>,1
Bound,1
NodeInstance),1
\NodeInstance,\,1
\"\0..*"\\,1
<ul><li>,1
specification.<p>,1
\#buildAssociation(Object,\,1
'Instance',1
types:,1
'departs',1
<em>MUCH</em>,1
period,1
getTag(Object),1
org.omg.uml.diagraminterchange.ADiagramElementProperty#add(,1
aTd,1
controls,1
Spec,1
control2,1
control1,1
SynchState's,1
Realizations,1
PropertyChangeListener#propertyChange(java.beans.PropertyChangeEvent)},1
aNs,1
\ExtensionMechanismsHelper#setType(Object,\,1
TaggedDefinition,1
#getSpecializations(Object)},1
dynamics,1
Classifer,1
lookup,1
namespace.<p>,1
ChangeableKind.java,1
(ChangeEvent),1
immediately,1
self.ownedElement,1
clash,1
SupplierDependencies,1
Possible,1
straight,1
example,1
recognizer,1
(extent),1
corresponds,1
<code>ScopeKind.SK_CLASSIFIER</code>,1
CollaborationsFactory.java,1
unwise,1
ExtensionMechanismsFactory.java,1
ExitPoint,1
Namespace),1
deal,1
through,1
Initial,1
\Namespace,\,1
String},1
appears,1
#isReadOnly(Object)},1
MComment,1
DiDiagram.java,1
naming,1
constructed,1
non-concurrent,1
associaton.<p>,1
XML,1
ScopeKind},1
later,1
Classifiers,1
Model#getOrderingKind()},1
Classifier:,1
ScopeKinds,1
DataTypesFactory.java,1
(Branch,1
actors,1
semantics),1
self.ownedInstance->union(self.ownedLink),1
choice,1
org.argouml.model.ExtensionMechanismsHelper#getStereotypes(java.lang.Object),1
\ActionSequence,\,1
'1.4'/&gt;,1
revised,1
#isAUMLElement(Object),1
#isReturn(Object)},1
triggered,1
helpers.<p>,1
additions),1
stability,1
anything,1
Simply,1
Searches,1
metamodels,1
\TemplateArgument,\,1
Inout,1
prefeable,1
lock,1
Selects,1
Concurrent,1
fork,1
Ensures,1
replacing,1
ending,1
availability,1
\setOwner,\,1
Marker,1
ModelManagement.<p>,1
ModelManagementFactory.java,1
MultiplictyRange,1
XmiExtensionWriter.java,1
(parent),1
receiving,1
DeleteInstanceEvent.java,1
\AssociationEndRole,\,1
ActivityGraphs,1
whenever,1
(Classifier,1
Package),1
reused,1
&lt;/XMI.exporter&gt;,1
filled,1
raisedSignals,1
20051109),1
MetaTypes.java,1
raisedSignal),1
DataTypesHelper.java,1
tmorris,1
setState1,1
\datatype,\,1
ModelCommand.java,1
potential,1
XmiException.java,1
definition.<p>,1
\Multiplicity,\,1
OrderingKinds,1
OrderingKind},1
createStereotype();,1
thus,1
bottom,1
precondition,1
collab,1
Utility,1
introduced,1
Collaborations.<p>,1
reform,1
routine,1
answer,1
included,1
Beware:,1
\way,\,1
intentional,1
incomings,1
sm,1
3-param,1
ways,1
Either,1
re,1
fetches,1
(edited,1
ot,1
(dependency,1
type-safe,1
declaration,1
AttributeChangeEvent.java,1
vice,1
AggregationKinds,1
mc,1
AggregationKind},1
org.argouml.model.CommonBehaviorHelper#getSource(java.lang.Object),1
metaType,1
handles,1
multi,1
java.util.Collections#EMPTY_SET},1
accommodate,1
Formedness,1
annotatedElement,1
BehaviouralFeature's,1
id,1
1996-2008,1
\returns,\,1
(Choice),1
ep,1
eg,1
emptied,1
store,1
queries,1
dropped,1
ck,1
ActivityGraphsHelper.java,1
positive,1
explained,1
resident:,1
'cascading,1
link.<p>,1
c2,1
non-empty,1
c1,1
residences,1
c),1
a),1
\datatypes,\,1
(participant),1
\package,\,1
well,1
classifier).<p>,1
\class,\,1
[1,1
supplier').<p>,1
delegating,1
\removeWHATEVERListener,\,1
it.<p>,1
changing,1
oStatemachine,1
getChild(),1
ownerhship,1
Or,1
#buildCompositeStateOnStateMachine(Object),1
GraphEvents,1
comments,1
DiagramInterchangeModel.java,1
<code>isRoot</code>,1
\UseCase),\,1
(TimeEvent),1
org.argouml.model.CoreHelper#clearStereotypes(java.lang.Object),1
#isStatic(Object)},1
writes,1
associaton,1
registred,1
graphically,1
InvalidElementException.java,1
Ie,1
UmlClass,1
Referenced,1
creation,1
contents),1
contents:,1
\xmi.uuid,\,1
ModelManagementHelper.java,1
\however,\,1
Modelelement,1
DI,1
incorrect,1
\Also,\,1
Implemented,1
UseCases,1
As,1
propagates,1
ModelManagement,1
ActivityDiagram.java,1
whole,1
B),1
updated,1
getAssociation,1
arbitrarily,1
understood,1
deferable,1
CollaborationsHelper.java,1
componentInstance,1
\"\contents"\\,1
sub-StateVertexes,1
Classifier.<p>,1
New,1
referenceState,1
Choice,1
(not,1
(have,1
<code>lower</code>,1
wrote,1
GeneralizableElement),1
is.<p>,1
OMG,1
Without,1
create/instantiate,1
getAvailableFeatures,1
StateMachinesHelper},1
03,1
\example,\,1
\array,\,1
..,1
silently,1
junction,1
->,1
kindType,1
changeevent,1
#getElementImports(Object),1
3rd,1
thread-safe,1
(preferred),1
)),1
(classes,1
invoked,1
Traverses,1
inherits,1
UUIDManager.java,1
\argument,\,1
activator.<p>,1
deletes',1
deleted.<p>,1
Guarded,1
knowledge,1
classifier1,1
[5],1
[3],1
classifier2,1
errors,1
realize,1
Changeable,1
AbstractStateMachinesHelperDecorator.java,1
\transition,\,1
adding,1
unimplemented,1
Implementation,1
(Permissions,1
alternative,1
supertype,1
visible,1
\Composite,\,1
decoupling,1
},1
UseCasesHelper.java,1
{,1
y,1
x,1
object),1
AbstractUmlHelperDecorator.java,1
n,1
m,1
implementation),1
(classifier),1
read-only,1
deleted.,1
],1
I,1
Don't,1
consistent,1
Out,1
AssociationEnd).<p>,1
3,1
stereo.getBaseClass(),1
Event),1
Blocks,1
Events,1
caller,1
Renamed,1
delivered,1
\sender,\,1
'*',1
