Word,Count
p1,3
org.argouml.uml.diagram.ui.FigSingleLineText#removeFromDiagram(),3
p2,3
\Extend,\,3
hasPackages,3
immediate,3
baselist],3
\(plain,\,3
InvalidOclException,3
\1996,2009\,3
\org.argouml.uml.diagram.ui.FigEdgeModelElement#updateListeners(java.lang.Object,\,3
org.argouml.kernel.AbstractProjectMember#getZipFileExtension(),3
dnd,3
method:,3
changeConnectedNode.<p>,3
ps,3
swallows,3
argo.user.properties,3
autoCritique,3
Reason,3
Attempt,3
varname,3
dealt,3
\DataType,\,3
Realised,3
verify,3
WizAddOperation,3
\#FigUsage(Object,\,3
\called,\,3
TabToDo.class);,3
@#$LPS-COGNITIVE:Localization:StartMethod,3
UMLAction,3
\"\Properties"\\,3
line-width,3
home,3
arguments),3
\do,\,3
subclassed,3
retrieval,3
searchpath,3
(mixed,3
delegates,3
20070307,3
(singleton),3
hope,3
@#$LPS-COGNITIVE:GranularityType:Field,3
org.argouml.cognitive.Poster#supports(org.argouml.cognitive.Decision),3
t1,3
navigator,3
&gt;&gt;],3
min,3
port.<p>,3
Brings,3
container's,3
stroke,3
\do"\\,3
facade,3
underline,3
PerspectiveRules,3
javax.swing.tree.TreeModel#getRoot(),3
\yes,\,3
\bold,\,3
org.argouml.ui.GUISettingsTabInterface#getTabKey(),3
simplicity,3
List},3
org.argouml.ui.GUISettingsTabInterface#getTabPanel(),3
writes,3
work</em>,3
recognizes,3
modeling,3
decode,3
\"\to\,3
remembered,3
afterwards,3
writer,3
differs,3
unrelated,3
scrolling,3
theNewAction,3
I/O,3
msg,3
\"\no\,3
it.setTarget(me.getTarget());,3
ourself,3
algorithms,3
FigDependency,3
allowing,3
javax.swing.plaf.metal.MetalTheme#getName(),3
improved,3
bits,3
Attributes,3
\getItemUID,\,3
org.argouml.ui.targetmanager.TargettableModelView#getTargettableModel(),3
detailed,3
\org.argouml.notation.NotationProvider#toString(java.lang.Object,\,3
queue,3
\registered,\,3
org.argouml.uml.diagram.ui.FigEdgeModelElement#canEdit(org.tigris.gef.presentation.Fig),3
newEncloser,3
UMLModelElementNameDocument,3
vt,3
environment,3
org.tigris.gef.presentation.FigText#FigText(,3
generalizationScroll,3
leaf,3
org.tigris.gef.presentation.Fig#getTipString(java.awt.event.MouseEvent),3
Listens,3
ExplorerTreeNode,3
y),3
javax.swing.plaf.metal.MetalTheme#getPrimary1(),3
#addChar,3
ActionAddExtendExtensionPoint,3
modelChanged(),3
delegating,3
\pressed,\,3
\import,\,3
attempted,3
regions,3
newPanel;,3
TabSrc.class);,3
persistent,3
diagrams),3
\(e.g.,\,3
\nothing,\,3
achieved,3
(although,3
nag,3
#getUseGuillemotsValue(),3
SYSTEM,3
AssociationRoles,3
todopane,3
cached,3
tudresden.ocl.check.types.Type[]),3
\"\Next&gt;"\\,3
detected,3
ResourceLoaderWrapper,3
sophisticated,3
executing,3
help-balloon,3
stub,3
\"\associationEnd"\\,3
ActionSetModelElementNamespace,3
};,3
Curt,3
\Diagram,\,3
accessible,3
Holt,3
following:,3
readable,3
proportional,3
theParent,3
descriptor,3
Synch,3
\"\;"\\,3
separated):,3
aspects,3
(pve,3
javax.swing.event.ChangeListener#stateChanged(javax.swing.event.ChangeEvent),3
convention,3
PathItems,3
function.<p>,3
\#AbstractFigNode(Object,\,3
Aggregate,3
Warning:,3
5heyden,3
transformation,3
\version,\,3
(only:,3
rounding,3
newStep,3
LayerPersectives,3
base]*,3
(effectively,3
parallel,3
\org.argouml.cognitive.Poster#expand(java.lang.String,\,3
Review,3
\refresh,\,3
spring,3
actionGeneralize,3
filenames,3
Would,3
java.awt.event.FocusListener#focusGained(java.awt.event.FocusEvent),3
reduces,3
\fine,\,3
FigJunctionState,3
opportunity,3
DISCLAIM,3
@#$LPS-SEQUENCEDIAGRAM:Localization:BeforeReturn,3
true</code>.<p>,3
behaviors,3
\"\remove"\\,3
notationSettings,3
formula,3
classBoxFig,3
practices,3
consideration,3
causing,3
instantiate,3
UMLAssociationEndChangeabilityRadioButtonPanel,3
\multiplicity,\,3
Role,3
(MVW),3
fewer,3
internationalization,3
ModeCreateEdge,3
recreated,3
OperationsCompartmentContainer,3
javax.swing.plaf.metal.MetalTheme#getPrimary2(),3
renaming,3
\#addElementListener(Object,\,3
2171),3
Leave,3
planned,3
WeakExplorerNodes,3
@#$LPS-DEPLOYMENTDIAGRAM:Localization:NestedStatement,3
3-way,3
supply,3
pve);,3
footer,3
Another,3
subset,3
Separate,3
\only,\,3
\"\eat"\\,3
\extend,\,3
specializationScroll,3
<em>Needs,3
\ellipse,\,3
@#$LPS-COLLABORATIONDIAGRAM:Localization:NestedStatement,3
used),3
hasIcon,3
constructor),3
of),3
quit,3
\constraints,\,3
UMLTextField2,3
UMLStateMachineContextListModel,3
collator,3
N-ary,3
(i.hasNext()),3
TreeModelListener#treeNodesChanged(TreeModelEvent),3
Messages,3
org.argouml.uml.diagram.ui.FigEdgeModelElement#getDestination(),3
UMLAssociationEndNavigableCheckBox,3
\unit,\,3
assocEnd,3
Edge,3
\/action"\\,3
configure,3
cellrenderer,3
fromElement,3
Paint,3
order.<p>,3
letter,3
\on,\,3
Same,3
object.<p>,3
FigNodeStrategy,3
\2002,\,3
(width,3
advice,3
clean,3
separating,3
drops,3
lock,3
\metamodel,\,3
treemodel,3
\decisions,\,3
extensionpoints,3
Facade,3
Math.PI,3
eachother,3
interim,3
improvements;,3
FigLink,3
(red,3
DiagramInterface,3
unnamed,3
clipping,3
addAction,3
actionCommand,3
Links,3
FigComment,3
ZipInputStream,3
javax.swing.plaf.metal.MetalTheme#getPrimary3(),3
java.awt.Component#setVisible(boolean),3
this;,3
theSource,3
cmd,3
\calculations,\,3
menu.properties,3
dump,3
\"\home\,3
ExplorerTreeModel,3
recognise,3
visual,3
\generator,\,3
label/component,3
association-role,3
inheriting,3
lots,3
(either,3
FileChooser,3
course,3
theProject,3
Initially,3
executes,3
\"\do"\\,3
(already,3
subsystem),3
org.argouml.uml.diagram.ui.FigEditableCompartment#getNotationType(),3
Extended,3
solely,3
\border,\,3
java.beans.PropertyChangeListener#propertyChange(,3
VisibilityKind,3
impacts,3
rights,3
(Linus),3
extensionpoint,3
javax.swing.plaf.metal.MetalTheme#getWindowTitleFont(),3
useGuillemets,3
OffenderXMLHelper,3
\location),\,3
org.tigris.swidgets.Orientable#setOrientation(org.tigris.swidgets.Orientation),3
(because,3
\equal,\,3
\org.argouml.ui.Clarifier#hit(int,\,3
Image,3
Projects,3
decrement,3
bigPort.<p>,3
////////////////////////////,3
submenus,3
statistics,3
OSXAdapter,3
figlink,3
org.argouml.cognitive.ui.Wizard#canFinish(),3
\veto,\,3
oldStep,3
getItemUID,3
JCheckBox,3
\"\stereotype"\,\,3
Tests,3
swap,3
aspect,3
ClassdiagramNode,3
@important,3
favour,3
Sequence,3
Overrides,3
org.argouml.uml.ui.ActionAddDiagram#isValidNamespace(Object),3
javax.swing.event.CaretListener#caretUpdate(javax.swing.event.CaretEvent),3
listModel,3
FigNodeModelElement#setStereotypeView(),3
TreeModelListener#treeStructureChanged(TreeModelEvent),3
getNameFig(),3
captures,3
signatures,3
GraphEdgeRenderer),3
Fig:,3
overriden,3
theUri,3
listeners:,3
SelectionEdgeClarifiers,3
pre,3
substate,3
settable,3
\"\offending"\\,3
underscores,3
smallest,3
React,3
@#$LPS-STATEDIAGRAM:GranularityType:Package,3
org.argouml.uml.ui.behavior.state_machines.ActionNewEvent#createEvent(,3
\pathname,\,3
<em>UMLxxxDiagram</em>,3
Always,3
ProjectManager.getManager().getCurrentProject();,3
demand,3
\updated,\,3
ambiguous,3
@#$LPS-SEQUENCEDIAGRAM:GranularityType:Expression,3
revert,3
Button,3
'fig-form',3
introducing,3
necessary.<p>,3
redundant,3
consequently,3
ways,3
looked,3
Stores,3
org.tigris.gef.util.Predicate#predicate(java.lang.Object),3
\all,\,3
menu.<p>,3
javax.swing.Icon#getIconHeight(),3
font-style,3
manipulations,3
deleteAction,3
java.awt.dnd.DropTargetDragEvent),3
Provider,3
return-type-expression:,3
December,3
ClassdiagramNodes,3
(currently,3
circumstances,3
targetScope,3
completed,3
styles,3
java.awt.EventDispatchThread},3
\#UMLDiagram(String,\,3
Aurelio,3
maas,3
ActionAddExistingNodes,3
presents,3
associationRole,3
gone,3
FigBranchState,3
hasFreePart,3
Unlike,3
classification,3
OclEvaluator,3
Whether,3
newView,3
that),3
pathitems,3
byb,3
centred,3
unneeded,3
strength,3
theTag,3
restore,3
true</code>,3
(without,3
Bogdan,3
response,3
newAction,3
ConfigurationHandler,3
predictable,3
(n+1)-th,3
above),3
MEvent,3
FigText.setFont(),3
simpler,3
owner),3
generalize,3
intentionally,3
tries,3
mess,3
ItemUIDs,3
Generation,3
casu,3
contributors,3
forces,3
maps,3
\ItemUID,\,3
externally,3
<code>BigIcon</code>,3
(new),3
successors,3
\roles,\,3
Constant,3
Allows,3
queried,3
mask,3
\java.util.Comparator#compare(java.lang.Object,\,3
tab.<p>,3
SnoozeOrder,3
sorts,3
meet,3
layoutedObjects,3
View,3
org.argouml.uml.diagram.ui.FigNodeModelElement#updateBounds(),3
menus,3
\#FigConcurrentRegion(Object,\,3
impossible,3
\menu,\,3
seperate,3
\slope,\,3
popupMenu,3
baselist,3
\targetlisteners,\,3
FigInitialState,3
caching,3
rect,3
\top,\,3
UMLModelElementNamespaceListModel,3
ProfileManager},3
chance,3
MemberFilePersister,3
<T>,3
nextToken,3
Preferences,3
\"\'\n"\\,3
Necessary,3
DeepHistory,3
labeltextsActioncommands,3
communicate,3
FigClass},3
\which,\,3
Filter,3
system's,3
dummy,3
org.tigris.gef.presentation.Fig),3
org.argouml.uml.cognitive.critics.CrUML#getCriticizedMetatypes(),3
interpretation,3
(CommentEdge),3
indicator,3
initialise,3
org.argouml.uml.diagram.ui.FigEditableCompartment#getUmlCollection(),3
org.argouml.persistence.AbstractFilePersister#hasAnIcon(),3
\drag,\,3
raw,3
4.5.3.20,3
gesture,3
refuse,3
figobject,3
drags,3
surely,3
RemoveAssociationEvent,3
\#CompartmentFigText(Object,\,3
activityGraph,3
Prevent,3
PropertyChangeListener,3
objectToRemove,3
addElementListener,3
TabDocumentation.class);,3
?LINE_WIDTH,3
Fig's,3
\fails,\,3
UMLChangeAction,3
aka,3
multiplicityOwner,3
impact,3
\and,\,3
TabProps.class);,3
[base],3
getTarget,3
Technologies,3
(use,3
UMLExtendedElementsListModel,3
Pistol,3
diagramName,3
(SYNTAX),3
<code>org.argouml</code>,3
peristence,3
more:,3
app,3
Collaborations,3
desiring,3
sourceArrowType,3
Selected,3
Compares,3
<li>If,3
(via,3
facility,3
corrected,3
siblings,3
Split,3
innermost,3
\Now,\,3
javax.swing.plaf.metal.MetalTheme#getUserTextFont(),3
aug,3
per-fig,3
serialization,3
AssociationsNode,3
rationale,3
say,3
\mode,\,3
degree,3
someplace,3
element:,3
\packages,\,3
\fixed,\,3
figclassname,3
PersistenceManager,3
releases,3
runs,2
ActionAddClassifierRole.java,2
(textbook?),2
element),2
java.awt.event.WindowListener#windowOpened(java.awt.event.WindowEvent),2
tuple,2
FigCommentPort,2
previousPartition,2
mouseclicks,2
associationEnd,2
Everything,2
Frame,2
AbstractActionRemoveElement,2
Frank,2
ExplorerPopup,2
Indexed,2
Lefevre,2
UserObjects,2
operation:,2
frozen.<p>,2
behaviour.<p>,2
Unsnooze,2
Case),2
updateBounds();,2
propertyChange,2
<li>At,2
<li>As,2
first),2
struct,2
\#FigSimpleState(Object,\,2
20080430,2
buildModelList,2
\ignored."\);\,2
stop/start,2
seq,2
tabClass,2
mode:,2
spawn,2
enabling,2
WITHOUT,2
justified,2
objectflowstate),2
flat,2
Model.getFacade().getComments(owner);,2
ASAP,2
parser),2
\any,\,2
\parser,\,2
java.awt.Component#getPreferredSize(),2
\click,\,2
\["\:"\\,2
#getRoots()},2
reacts,2
entryScroll,2
tied,2
Selecting,2
reports,2
d.presentationFor(annotatedElement);,2
as:,2
\anyway,\,2
\bottom,\,2
\#FigPackage(Object,\,2
double-clicks,2
applications,2
checkSize,2
<<import>>,2
distinction,2
Request,2
maintained.<p>,2
explorer.<p>,2
aFile,2
FigState,2
more),2
0<=percent<=100,2
\correctness,\,2
modes,2
suc,2
designer/poster,2
rude,2
Feel,2
AbstractActionNewModelElement.java,2
rowNumber,2
ans,2
stands,2
Examine,2
1999:,2
quotes,2
strokes,2
pieces,2
target.<p>,2
Aurï¿½lio,2
FileNotFoundException,2
ActionNewArgument,2
TC_LIMIT,2
org.argouml.application.api.ProgressMonitor#isCanceled(),2
org.argouml.uml.diagram.ui.FigEdgeModelElement#textEditStarted(org.tigris.gef.presentation.FigText),2
PropertyChangeListener),2
sym,2
ActionNewEvent,2
arrive,2
Kernel,2
versa,2
strange,2
form:<pre>,2
interprets,2
downlighted),2
explanatory,2
flavor,2
TDs,2
navigateBack,2
\Additionally,\,2
\"\behaviouralFeature"\\,2
definitions,2
list),2
created.<p>,2
\commands,\,2
(element,2
outputStream,2
<code>SmallIcon</code>,2
expressionModel,2
<code>FigProfileIcon</code>,2
@#$LPS-COLLABORATIONDIAGRAM:GranularityType:Method,2
org.argouml.cognitive.checklist.ui.TabChecklist,2
\"\unnamed\,2
@#$LPS-SEQUENCEDIAGRAM:Localization:NestedIfdef-COLLABORATIONDIAGRAM,2
tee,2
be:,2
COMPOSITE,2
grow,2
Fixed,2
Speak,2
theOwner,2
Duplicate,2
\token,\,2
characteristic,2
Unselected,2
peers,2
thn,2
\setItemUID,\,2
\location"\\,2
\java.io.InputStream#read(byte[],\,2
\["\/"\\,2
Report,2
\information,\,2
\#FigInitialState(Object,\,2
\"\isSpecification"\\,2
descendants,2
clearable,2
java-style,2
TabSrc,2
Decisions,2
\expressions,\,2
GridBagConstraints();,2
3042,2
add/remove,2
partial,2
res,2
\#FigDeepHistoryState(Object,\,2
\to"\\,2
suffice,2
informations,2
@#$LPS-USECASEDIAGRAM:Localization:EndMethod,2
particularly,2
Supported,2
4.5.3.26,2
implementor,2
\["\,"\\,2
eliminated,2
default-value,2
organized,2
itself.<p>,2
PGMLStackParser,2
org.argouml.application.api.GUISettingsTabInterface#getTabKey(),2
UMLModelElementNamespaceComboBoxModel,2
aggregationkind,2
counting,2
exporting,2
activeDiagram,2
\#FigAssociation(Object,\,2
Choose,2
Bold-Italic,2
website,2
\#FigSubmachineState(Object,\,2
<code>row</code>,2
UMLInstanceLinkEndListModel,2
Runnable,2
Popup,2
\"\New\,2
Profile}s,2
\#FigAssociationClass(Object,\,2
DiagramSettings)}/,2
\#FigUseCase(Object,\,2
\#create(DiagramType,\,2
javax.swing.event.TreeExpansionEvent),2
\below,\,2
ChildGenSearch.java,2
permanently,2
fullyHandleStereotypes,2
\#FigGeneralization(Object,\,2
decisionCategory,2
java.awt.event.WindowListener#windowDeiconified(java.awt.event.WindowEvent),2
UMLModelElementElementResidenceListModel,2
Clone,2
penyaskito,2
hover,2
elements.<p>,2
org.argouml.uml.ui.PropPanel#shouldBeEnabled(java.lang.Object),2
Project->Profile,2
controlling,2
ActionExpression,2
theLength,2
\#FigCompositeState(Object,\,2
readonly,2
failed,2
\#FigNodeModelElement(Object,\,2
org.tigris.gef.persistence.pgml.BaseHandler#getElementHandler(,2
cares,2
caret,2
infrastructure,2
<code>col</code>,2
fundamental,2
outcome,2
\them,\,2
differently,2
them:,2
Populate,2
NodeRows,2
newClassName,2
<li>Change,2
\then,\,2
\types"\\,2
reasserted,2
Import.java,2
(PredicateDecision),2
vectorDistance,2
\increments,\,2
UMLModelElementElementResidenceListModel.java,2
\todoitem,\,2
Relationship,2
too:,2
NotationProvider(s),2
effecting,2
keyed,2
translating,2
org.tigris.gef.base.SelectionButtons#getNewNode(int),2
enumLiteral,2
requiring,2
too),2
intermediate,2
PropertyResourceBundle,2
FigMessage},2
\#FigInterface(Object,\,2
syntax:<p>,2
relevance,2
scrollpanes,2
Quadrant,2
(Oct,2
keywords,2
Close,2
carry,2
tried,2
\failure,\,2
Tagged,2
@#$LPS-ACTIVITYDIAGRAM:Localization:BeforeReturn,2
Resets,2
JButton,2
symbols,2
\"\save\,2
ArgoDialog,2
propop,2
\graphics"\\,2
people,2
<E>,2
\side,\,2
(elems.hasMoreElements()),2
post-load,2
JTextArea,2
obvious,2
actionStartPseudoState,2
<li>only,2
#triggerAssociation},2
ToDoPerspective,2
bags,2
Seperator,2
trace,2
self-updating,2
manipulate,2
<I>LayerPerspective</I>,2
\{"\name"\,\,2
significant,2
signals,2
\JLabel("\asd"\);\,2
modeArgs,2
value</code>,2
\successor,\,2
(parameter.kind,2
statediagram,2
Vertical,2
chapter,2
relocated,2
catch-all,2
card,2
relations,2
*</pre>,2
RaisedSignal,2
euluis,2
preferences/about/quit,2
org.argouml.application.api.CommandLineInterface#doCommand(String),2
Lesser,2
_must_,2
\underlined,\,2
MClassifier,2
\above,\,2
<li>increasing,2
PropPanelStateMachine,2
\ChangeEvent,\,2
nextPartition,2
FileFilters,2
settingsScope,2
\#UMLStateDiagram(String,\,2
DiagramAppearance,2
3780),2
actionFinalPseudoState,2
ClassifierRoleNode,2
isValidElement,2
replies,2
assocation,2
FigEdgeModelElements,2
Center,2
org.argouml.uml.cognitive.critics.CrCircularComposition,2
Smart,2
\#startElement(String,\,2
#cType},2
lparams,2
background),2
desire,2
<li>Add,2
Violated,2
nicest,2
definitely,2
val,2
org.argouml.persistence.XMLElement),2
owners,2
behaves,2
by:,2
calculating,2
(GEF),2
Hooks,2
weren't,2
setTargetBBox(),2
UUIDManager,2
(TabModelTarget),2
stereotype.<p>,2
org.argouml.uml.diagram.ui.UMLDiagram#getOwner(),2
\(.zargo,...)\,2
Counts,2
association),2
binding,2
StandardCM,2
org.tigris.gef.presentation.Fig#isResizable(),2
\delete,\,2
\parameters,\,2
ClAttributeCompartment,2
InvokeLater,2
contrast,2
Unfortunately,2
irrelevant,2
Jelinek,2
\#FigEdgeModelElement(Object,\,2
\"\connection"\\,2
AbstractArgoJPanel.java,2
<em>not</em>,2
(none),2
style;,2
org.argouml.uml.diagram.AttributesCompartmentContainer#setAttributesVisible(boolean),2
\x,y\,2
\org.argouml.notation.providers.NotationProvider#updateListener(java.beans.PropertyChangeListener,\,2
org.argouml.cognitive.DecisionModel,2
\#FigActionState(Object,\,2
(DiagramUndoManager.getInstance().isGenerateMementos()),2
org.argouml.uml.util.namespace.Namespace#popNamespaceElement(),2
Decide,2
\later),\,2
theCause,2
\(2),\,2
DOES,2
Provided,2
\Apple,\,2
criticize,2
<br>,2
org.argouml.cognitive.Agency,2
alpha3,2
disabling,2
Eric,2
this);,2
\ordering,\,2
\Wizard,\,2
\"\()"\\,2
deemed,2
Action),2
responsive,2
<code>get</code>,2
javax.swing.filechooser.FileFilter#accept(java.io.File),2
mutating,2
previous/next,2
centerSource.y);,2
interception,2
UMLClassifierRoleBaseListModel,2
numbering,2
LookAndFeelMgr.java,2
events.<p>,2
Presumably,2
(file),2
METHODS,2
4333,2
white,2
@#$LPS-ACTIVITYDIAGRAM:GranularityType:Package,2
constructors.<p>,2
org.argouml.swingext.SwingWorker#initProgressMonitorWindow();,2
(TabDiagram),2
{frozen,2
Stimulus,2
continues,2
monitored,2
factored,2
duration,2
\enableSizeChecking(false),\,2
conjunction,2
(comma,2
ActionNewFinalState,2
(copied,2
two-component,2
\"\buildingModel"\,\,2
lmaitre,2
call.<p>,2
FigStubState,2
internel,2
updated;,2
overwritten,2
<code>baselist</code>,2
hides,2
gain,2
switching,2
doSave(...),2
\body,\,2
Feb,2
specialized,2
\anything,\,2
true),2
actionForkPseudoState,2
platforms,2
cleared,2
Run,2
repeated,2
typeComboBox,2
&lt;,2
discard,2
translated),2
FigStereotype,2
intentional:,2
fixing,2
CommentEdges,2
wizstep,2
NetPort,2
\guard,\,2
\#FigJunctionState(Object,\,2
String>,2
offset);,2
Unhook,2
confusion,2
run(),2
javax.swing.JButton,2
unresolved,2
\#FigActor(Object,\,2
@#$LPS-STATEDIAGRAM:Localization:EntireMethod,2
\BTW,\,2
(SEMANTICS),2
PRECREATED,2
parsing:,2
overhead,2
forgotten,2
NODES,2
\parsing,\,2
javax.swing.text.Document#insertString(,2
actionDepend,2
StructuralFeature,2
\#FigClassAssociationClass(Object,\,2
Fig),2
targetManager,2
\projects,\,2
Mechanism,2
\addChar},\,2
pos,2
org.argouml.uml.diagram.ui.FigEdgeModelElement#updateNameText(),2
Targets,2
UMLListCellRenderer2,2
interrupt,2
newFontSize,2
Globals.curEditor().getJComponent().getVisibleRect();,2
instruct,2
Unless,2
actionJunctionPseudoState,2
\#FigAbstraction(Object,\,2
ActionSetGeneralizableElementLeaf.java,2
sequence:,2
investigate,2
sure:,2
Predicate.java,2
Map)},2
CriticBrowserDialog.java,2
hasMoreTokens,2
offsets,2
noop,2
FigDataType,2
\org.argouml.profile.internal.ocl.ModelInterpreter#invokeFeature(java.util.HashMap,\,2
assoc,2
\otherwise,\,2
\statemachine,\,2
capital,2
otherwise),2
isValidNamespace,2
org.argouml.cognitive.critics.Wizard#makePanel(int),2
CriticOclEvaluator,2
19:12:00Z,2
uplink,2
\History.TheHistory.addItemResolution(item,\,2
(needed,2
introduction,2
Accessor,2
haven't,2
UNDEFINED_SELECTION,2
ActionAddStereotype.java,2
Fire,2
JTabbedPane();,2
'modelform',2
Typically,2
ccl,2
stereotype),2
epVec,2
WizStep,2
\#FigComponent(Object,\,2
complicated,2
calcBounds,2
org.argouml.uml.ui.UMLModelElementListModel2#setTarget(java.lang.Object),2
exclude,2
\location"\,\,2
\"\stereotype"\}\,2
\trigger,\,2
zipfile,2
circles,2
curHandle.index,2
Due,2
Goals,2
<!DOCTYPE,2
Enable/disable,2
bottomInset,2
minutes,2
\org.argouml.profile.internal.ocl.ModelInterpreter#invokeFeature(java.util.Map,\,2
destroyed,2
way:,2
Puts,2
\#generate(Collection,\,2
\1970,\,2
GMT,2
\org.argouml.uml.notation.NotationProvider#toString(java.lang.Object,\,2
stubs,2
\right,\,2
buton,2
project-wide,2
bold-italic,2
narrower,2
critiques.<p>,2
(self.outgoing->size,2
arrow-head,2
tradition,2
Virtual,2
\figures,\,2
\"\name:"\\,2
</p>,2
\constant,\,2
javax.swing.Action#getValue(java.lang.String),2
(changeable),2
detection,2
reasonCode,2
currentShortcut,2
newLocation,2
indexes,2
UMLClassifierFeatureListModel,2
vectorAngle,2
_headline);,2
\snoozed,\,2
indexed,2
unhighlighted,2
five-component,2
modelled,2
epBigPort,2
Pick,2
GNU,2
\Alternatively,\,2
FigClassifierRole},2
NotationProvider4,2
partitioned,2
Discover,2
org.argouml.uml.ui.behavior.common_behavior,2
grouped,2
viewable,2
processes,2
xxx,2
borders,2
UNDEFINED,2
accommodate,2
Resident,2
FigCircle,2
\North,\,2
perpendicular,2
flow,2
accidentally,2
forwards,2
\#FigState(Object,\,2
pats,2
projectsettings,2
series,2
ELSE,2
\modules,\,2
\"\name"\\,2
(double,2
\last,\,2
\coordinates,\,2
ModelInterpreter,2
IllegalAccessException,2
\xmi,\,2
Fonts,2
---------------,2
newId,2
1998,2
TemplateParameter,2
RemoveFromDiagram,2
\presentation,\,2
Transition.<p>,2
<li>methods,2
Parameters,2
5638,2
\#FigCallState(Object,\,2
sub-component,2
DropTargetListener,2
this:,2
ProjectFileView,2
identifiers,2
abstractness,2
NotationProviders,2
\feedback,\,2
5620,2
Branch,2
TabText,2
org.argouml.uml.diagram.ui.FigNodeModelElement#removeFromDiagramImpl(),2
(model)events,2
complain,2
elementsRead,2
\#FigAssociationEnd(Object,\,2
\"\Show\,2
(TabToDo),2
\variable,\,2
\#FigClassifierRole(Object,\,2
\Panel,\,2
defineNew,2
file-format,2
cnt,2
(Class,2
@#$LPS-SEQUENCEDIAGRAM:GranularityType:StaticInitialization,2
parent),2
bean,2
pointers,2
parent;,2
modelElementsByUuid,2
\"\name:"\,\,2
\"\final"\\,2
org.argouml.uml.diagram.static_structure.ui.FigDataType#makeSelection(),2
org.argouml.persistence.XMLTokenTableBase#setupTokens(),2
ProjectMember,2
pointed,2
SAX,2
(inclusively),2
stereotype]*,2
\CallAction,\,2
child's,2
reliably,2
org.argouml.uml.diagram.ui.FigNodeModelElement#buildShowPopUp(),2
event-signature,2
Custom,2
deferrable,2
ArgoJMenu,2
UserString,2
concatenate,2
PredicateMType,2
\javax.swing.text.Document#remove(int,\,2
SettingsTypes.UniqueSelection#getOptions()},2
\left,\,2
ore,2
Simple,2
simultaneously,2
Prefix,2
FigPartitions,2
'parent',2
group),2
severe,2
@#$LPS-COLLABORATIONDIAGRAM:GranularityType:MethodCall,2
\group,\,2
AbstractArgoJPanel),2
FigLine,2
\progress,\,2
ops,2
TabStyle,2
hardwired,2
succeeded,2
(XMI,2
Continue,2
AddToDiagram,2
measuring,2
UMLComboBoxModel2,2
UMLSearchableComboBox,2
image:,2
offspring,2
nirux,2
steps'th,2
outerbox,2
org.tigris.gef.presentation.Fig#setLayer(org.tigris.gef.base.Layer),2
tangens,2
slice,2
justification,2
personal,2
PrintWriter,2
Warn,2
\trace,\,2
\priority,\,2
ActionAddAllClassesFromModel,2
\"\next\,2
drop:,2
legal,2
disallow,2
changed:,2
FigClassifierRole.java,2
Neither,2
\"\name"\,\,2
Format,2
Edit,2
objectFlowState,2
\normal,\,2
<li>definitions,2
Order,2
assignment,2
Persister,2
metal,2
#generateVisibility2(Object)},2
\happens,\,2
zigzag,2
draggability,2
name],2
\guillemet,\,2
Contents,2
ActionCopy,2
remainder,2
meter,2
newTarget,2
case.</p>,2
Shall,2
\there,\,2
node),2
confirm,2
union,2
non-associationend,2
originating,2
org.argouml.uml.ui.AbstractActionAddModelElement#getChoices(),2
CAUTION:,2
\seen,\,2
\providers,\,2
BufferedImage,2
diagram;,2
modElem,2
MANIFEST,2
isSynch,2
\Message,\,2
omit,2
managing,2
Browser,2
org.argouml.cognitive.Poster#getSupportedGoals(),2
(appropriate,2
\2004,\,2
org.argouml.profile.Profile#getProfileIdentifier(),2
figs:,2
featureScroll,2
\unused,\,2
constructor:,2
ActionSaveProject,2
figs),2
meaning:,2
Object[],2
\Figs,\,2
diag,2
refactor,2
\#FigObject(Object,\,2
invocations,2
@#$LPS-ACTIVITYDIAGRAM:GranularityType:Field,2
0-------1-------2,2
rejects,2
Yayan,2
reject:,2
FigConcurrentRegion,2
flushed,2
excluded,2
paintDots,2
Hide,2
expr,2
bookkeeping,2
FigTransition,2
\requested,\,2
ArgoEventPump,2
punctuation,2
\optimization,\,2
sparingly,2
\call,\,2
rparams,2
(owner),2
difficulty,2
prevents,2
});,2
javax.swing.ComboBoxModel#setSelectedItem(java.lang.Object),2
\(operation,\,2
\"\src"\\,2
10:02,2
in.<p>,2
mkl),2
resides,2
stale,2
Cleans,2
shortcutKey,2
getFactory,2
loose,2
More,2
Reopen,2
@#$LPS-SEQUENCEDIAGRAM:GranularityType:Field,2
\completeness,\,2
6000,2
help-text,2
(there,2
ActionListener,2
titlebar,2
figclassname);,2
UNDER,2
Generalize,2
setItemUID,2
javax.swing.ListCellRenderer#getListCellRendererComponent(,2
org.tigris.gef.presentation.FigNode#getPortFig(java.lang.Object),2
newName,2
targetClass,2
uncaught,2
what's,2
renderingChanged(),2
(ME),2
untouched,2
Alvarez,2
ShortcutChangedListener,2
serialVersionUID,2
\("\ArgoUML"\)\,2
suit,2
offsetAngle,2
\v1.1,\,2
prompt,2
action.<p>,2
uniqueness,2
callState,2
\setBounds,\,2
exported,2
\2008,\,2
crossings,2
identity,2
ConfigurationFactory,2
setBlinkPorts(false);,2
increases,2
\Package,\,2
*see,2
displayed.<p>,2
We'd,2
Ctrl,2
NotationProvider)},2
Ease-of-use,2
friend,2
customization,2
Constraint,2
milliseconds,2
