Word,Count
org.argouml.model.ChangeableKind#getFrozen(),1
inefficiency),1
validation,1
(isReadOnly(element)),1
row,1
Prototypical,1
implementation.<p>,1
\optional,\,1
\generalizations,\,1
conversions,1
Node,1
xformedInput,1
rec,1
internals,1
FacadeMDRImpl.java,1
Temporary,1
deleted.<p>,1
StorageFactoryClassName,1
(not,1
gen.getChild().getNamespace();,1
\default,\,1
CoreHelperMDRImpl.java,1
reusing,1
CoreHelper,1
location,1
(this,1
drawing,1
capabilities,1
Reconfigure,1
<<friend>>,1
CallEvents,1
CoreFactoryMDRImpl.java,1
(they,1
\Transition,\,1
disable,1
residences,1
3863.<p>,1
During,1
Section,1
(that,1
value(s),1
gen.getParent());,1
good,1
metaType,1
Actions,1
ModelManagementHelperMDRImpl#getAllImportedElements(Object)},1
unlike,1
null),1
associate,1
ever,1
Beware:,1
clearer,1
easier,1
ambiguous,1
cleared,1
non-standard,1
BehaviorialElements::UseCases,1
BehaviorialElements::StateMachines,1
'unlimited',1
BehaviorialElements::ActivityGraphs,1
cycle,1
self.parent.oclAsType(Package).allImportedElements->select(,1
IllegalStateException,1
faster,1
non-default,1
StructuralFeature,1
UmlHelperMDRImpl.java,1
org.argouml.model.ModelImplementation#getOrderingKind(),1
switch,1
NetBeans,1
publicId,1
(null,1
pkg,1
[10],1
moduleName,1
\ScopeKind,\,1
assumption,1
linkend,1
org.argouml.model.UmlFactory#buildConnection(,1
Static,1
4284,1
4281,1
InputStream,1
Cut,1
requests,1
0.26,1
\request,\,1
org.argouml.model.ModelImplementation#getCommonBehaviorFactory(),1
CallActions,1
\org.argouml.model.AbstractModelEventPump#addClassModelEventListener(java.beans.PropertyChangeListener,\,1
RefObject.refOutermostPackage,1
non-concurrent,1
One,1
Translator,1
n-ary,1
hoop,1
ActionSequence,1
\namespace,\,1
Our,1
throughout,1
subVertices,1
none-null,1
if/when,1
ModelElement's,1
AbstractUmlModelFactoryMDR.java,1
off,1
Figure,1
Message),1
false;,1
\yet,\,1
obj,1
\call,\,1
subsequently,1
<code>import</code>,1
ActivityGraphsHelper,1
updated,1
planned,1
predecessors,1
XXXFactory.<p>,1
\Dependency,\,1
org.argouml.model.PseudostateKind#getJunction(),1
recreate?,1
associationendrole,1
\(yet),\,1
ns2,1
ns1,1
Shorthand,1
\itself,\,1
fatal,1
Method),1
(LOG.isDebugEnabled(),1
Multiplicity,1
#getContents(Instance)},1
were,1
nav1,1
Scott,1
nav2,1
ae.getFixedElement(),1
Primitive,1
methods.<p>,1
\connections,\,1
UUID/xmi.id,1
\exception,\,1
\Double,\,1
graceful,1
clone,1
accept,1
\"\[4]\,1
AttributeChangeEvent,1
#getContents(Object)},1
ourself,1
BehavioralElements::ActivityGraphs,1
\<li>Behaviors,\,1
CommonBehaviorFactoryMDRImpl.java,1
UndoDataTypesHelperDecorator.java,1
enclosing,1
tagged,1
semantics,1
Eclipse,1
theParent,1
ObjectFlowState,1
cleanup,1
kind,1
CommonBehavior,1
(p.oclAsType(ClassifierRole).base,1
Change,1
Just,1
Argo,1
Quick,1
\delivered,\,1
connectionType,1
theModelImpl,1
immediate,1
composed,1
historical,1
tfm<p>,1
gen.getChild(),1
such,1
Recursive,1
MVW:,1
draw,1
compatibility,1
follow,1
lot,1
\Binding,\,1
log,1
\org.argouml.model.CommonBehaviorHelper#setNodeInstance(java.lang.Object,\,1
UseCasesFactoryMDRImpl.java,1
org.argouml.model.AbstractCoreHelperDecorator#removeSourceFlow(,1
reviewed,1
follows:,1
that's,1
let,1
2010-06-09,1
2148:,1
meets,1
acceptable,1
Notation,1
setters,1
Extent,1
English,1
SendActions,1
ModelManagementHelperMDRImpl.java,1
MetaTypesMDRImpl.java,1
traversed,1
org.argouml.model.UmlFactory#buildNode(Object),1
initialization,1
org.argouml.model.ChangeableKind#getAddOnly(),1
run-time,1
(other,1
design;,1
(e.name),1
exit,1
Can,1
genuine,1
abort,1
setNamespace,1
org.argouml.model.PseudostateKind#getJoin(),1
\"\misc.name.element-import.alias"\,\,1
documented,1
constructors,1
q.oclIsKindOf(AssociationRole),1
struc.getType());,1
\unsightly,\,1
\"\live"\\,1
(degrades,1
Initializes,1
Initialized,1
restrictive,1
anyway,1
2.10.3.3,1
\instantiate,\,1
MultiplicityRanges,1
depend,1
\places,\,1
org.argouml.model.UmlHelper#getSource(java.lang.Object),1
resident,1
modelElement,1
jars,1
Abstraction,1
element's,1
element);,1
ModelManagementHelperMDRImpl.getContents(ns).contains(,1
down,1
State,1
CallState,1
Start,1
5602,1
\org.argouml.model.ExtensionMechanismsFactory#buildStereotype(java.lang.Object,\,1
printStackTrace,1
unlimited,1
EVENT_ASSOCIATION_REMOVE,1
\(Link,\,1
(innermost),1
Walks,1
arrows.,1
\version,\,1
2003-2007,1
deleting,1
href,1
UML1.3,1
fired,1
names.get(name));,1
\it,\,1
5692,1
\is,\,1
Generalize,1
despite,1
instantiating,1
\already,\,1
(elem,1
vertex),1
indexed,1
org.argouml.model.ModelImplementation#getScopeKind(),1
Gets,1
promotes,1
More,1
plannedChange,1
\Kinds,\,1
runtime,1
\bindings,\,1
org.argouml.model.UmlFactory#delete(java.lang.Object),1
Case,1
compared,1
Detect,1
getStereotype(String,1
interface.<p>,1
quit,1
java.lang.String),1
reset,1
status,1
org.argouml.model.ConcurrencyKind#getConcurrent(),1
<these,1
<code>xmi.id</code>'s,1
self.parent->forAll(s,1
\equal,\,1
NSUML),1
containment,1
relationships,1
levels,1
expect,1
referencing,1
SAX,1
states,1
equivalents,1
Save,1
\state,\,1
Lookup,1
org.argouml.model.ModelImplementation#getStateMachinesHelper(),1
do..,1
<li>LinkEnds,1
contract,1
UndoCommonBehaviorHelperDecorator.java,1
means,1
org.argouml.model.ModelImplementation#getConcurrencyKind(),1
aRole,1
org.argouml.model.ModelImplementation#getCoreHelper(),1
org.argouml.model.Facade#getAction(java.lang.Object),1
inter,1
ModelManagement.ElementImport,1
upper,1
i.e,1
\org.netbeans.lib.jmi.xmi.XmiContext#XmiContext(javax.jmi.reflect.RefPackage[],\,1
consistency,1
got,1
q.oclIsKindOf(ClassifierRole),1
\Strange,\,1
(org.andromda.repositories.mdr.MDRXmiReferenceResolverContext),1
while,1
places,1
gen,1
(system,1
strict,1
logger,1
collaborations,1
prefixed,1
UmlClass.<p>,1
<li>Records,1
Currently,1
inclused,1
tools,1
starts,1
Run,1
swap,1
\start,\,1
org.argouml.model.VisibilityKind#getProtected(),1
misc.name.element-import.alias,1
reflect,1
superclasses,1
SignalEvents,1
few,1
<li>AssociationEnds,1
Unfortunately,1
(see,1
2.9.3.22:,1
org.argouml.model.ModelImplementation#getModelEventPump(),1
ToDos,1
theStream,1
cache,1
self.parent.allContents->reject,1
\metaclass"\\,1
idMap,1
(href),1
misc.name.element-import,1
\Float,\,1
they're,1
significant,1
ProgrammingLanguageDataType,1
AttributLink,1
obtrusive,1
\are,\,1
Unless,1
testing,1
letting,1
Select,1
successors,1
\elemName,\,1
lists,1
MDRepository,1
matter.</em>,1
DataTypesHelperMDRImpl.java,1
Multiple,1
across,1
CollectionHelper.java,1
2.9.3.16:,1
conform,1
BTW:,1
wrapper,1
wrapped,1
ourselves,1
might,1
semantic,1
<li>Dependencies,1
\Association,\,1
imply,1
tried,1
tries,1
\1.4,\,1
EVENT_INSTANCE_DELETE,1
\1.3,\,1
convenience,1
\org.argouml.model.ExtensionMechanismsHelper#getAllPossibleStereotypes(java.util.Collection,\,1
Internal,1
KindsMDRImpl.java,1
attempting,1
near,1
org.argouml.model.VisibilityKind#getPrivate(),1
\"\storageId"\:"\serialNumber"\)\,1
candidate,1
synchronization,1
Name,1
\do,\,1
ones,1
\one,\,1
Roberts,1
imports,1
mechanism,1
self.importedElement->union(,1
ModelEventPumpMDRImpl.java,1
ordered,1
RuntimeException,1
them.<p>,1
relativization,1
Hold,1
\locked,\,1
non-Relationship,1
variety,1
filespec-like),1
\metamodel"\);\,1
setType(),1
ExtensionMechanismsHelperMDRImpl.java,1
direction,1
MofIds,1
updating,1
sender,1
EVENT_ATTRIBUTE_SET,1
backward,1
Implements,1
<el>CreationFailedException,1
mutex,1
\used,\,1
searching,1
org.argouml.model.ModelImplementation#getChangeableKind(),1
artifact,1
clear,1
col,1
XmiReference.java,1
(AssociationRole),1
saves,1
saved,1
\Dependencies,\,1
\automatically,\,1
BehavioralElements::UseCases,1
passed,1
<li>Binary,1
self.contents->union,1
desired,1
beyond,1
org.argouml.model.ModelImplementation#getUmlHelper(),1
amend,1
\("\"\)\,1
gain,1
repo,1
naive,1
critical,1
TemplateParameter.defaultElement,1
outermost,1
wide,1
\interface,\,1
elements),1
Machines,1
scalability,1
\localized,\,1
everything,1
real,1
.getATypeObjectFlowState().getObjectFlowState(cls));,1
(ClassifierRole),1
\systemId,\,1
doing,1
#getContents(UmlPackage)},1
RemoveAssociationEvent,1
left,1
necessarily,1
systemID,1
entries,1
bad,1
client),1
guaranteed,1
org.netbeans.api.mdr.events.MDRPreChangeListener#changeCancelled,1
CPU,1
MDR.<p>,1
tuple,1
key(s),1
indicates,1
Private,1
\GeneralizableElements,\,1
dispatcher,1
normal,1
becomes,1
\characters,\,1
wish,1
<T>,1
as:,1
Collaboration:,1
Collaboration),1
app,1
assocationrole,1
org.argouml.model.ModelImplementation#getStateMachinesFactory(),1
going,1
org.argouml.model.XmiReader#getXMIUUIDToObjectMap(),1
\and,\,1
stead,1
org.argouml.model.PseudostateKind#getChoice(),1
bytes,1
participates,1
\coded,\,1
parentModelImplementation,1
for.<p>,1
Coding,1
Jaap,1
getAllModelElementsOfKind(),1
modelImpl.getFacade().getRootElements(),1
Exception,1
failed,1
org.argouml.model.PseudostateKind#getDeepHistory(),1
partial,1
org.netbeans.lib.jmi.xmi.XmiContext#toURL(java.lang.String),1
org.argouml.model.DirectionKind#getInOutParameter(),1
org.netbeans.lib.jmi.xmi.XMIHeaderProvider#writeHeader(java.io.Writer),1
huge,1
Link.getConnection(),1
org.argouml.model.DirectionKind#getOutParameter(),1
ModelManagementHelper.FRIEND_STEREOTYPE),1
controls,1
ARGO0.11.2,1
Spec,1
AssociationEvent),1
project,1
Integers,1
\Integer,\,1
org.argouml.model.PseudostateKind#getInitial(),1
ProjectManager.getManager().getCurrentProject().getRoots(),1
optimised,1
namespace.<p>,1
Checking,1
Encountering,1
\parameters,\,1
locations,1
FROM,1
tokens,1
org.argouml.model.ModelImplementation#getUseCasesHelper(),1
maximum,1
sub-objects,1
DataType,1
Some,1
read/write,1
enforce,1
\Furthermore,\,1
Constraints,1
\copyElement(Element,Namespace)\,1
lmaitre,1
consolidated,1
ClassifierInState,1
org.argouml.model.AggregationKind#getComposite(),1
extend).setBase((UseCase),1
derivation,1
\String,\,1
</ol>,1
treats,1
org/netbeans/lib/jmi/util/Logger.java,1
Checks,1
questions:,1
apply,1
Classifier:,1
associationEnd,1
choice,1
algorithm,1
Normally,1
ignored,1
Decrement,1
\UmlClass,\,1
lose,1
file),1
\ArgoUML,\,1
\file,\,1
files,1
Value,1
org.argouml.model.ModelImplementation#getPseudostateKind(),1
anything,1
Searches,1
creation.<p>,1
org.argouml.model.ConcurrencyKind#getSequential(),1
\small,\,1
(owner,1
lock,1
\WFR,\,1
\subkeys,\,1
represented,1
load,1
Order,1
MBase,1
parser,1
ae.getFixedElement());,1
Having,1
ending,1
minute,1
ObjectFlowStates,1
unused),1
pending,1
signals:,1
\Javadoc,\,1
@link,1
\desired,\,1
autocommit,1
(MVW),1
org.argouml.model.UmlHelper#getDestination(java.lang.Object),1
loops,1
Propogated,1
org.argouml.model.ModelImplementation#getActivityGraphsHelper(),1
\"\abstract\,1
reused,1
UndoCollaborationsHelperDecorator.java,1
<li>No,1
filled,1
@deprecated,1
Partitions,1
\Abstraction,\,1
self.isRoot,1
org.argouml.model.AbstractCoreHelperDecorator#removeStereotype(,1
effort,1
filename),1
fail</el>,1
Integer.toString(ErrorManager.INFORMATIONAL));,1
urlMap,1
Unused,1
tree.<p>,1
unsafe,1
deadlock,1
StateMachinesHelperMDRImpl.java,1
times,1
\setProperty("\org.netbeans.lib.jmi.Logger.fileName"\,\,1
linkobject,1
outstanding,1
compliance,1
Give,1
I've,1
incoming,1
collab,1
Utility,1
persistent,1
Commit,1
unqualified,1
impossible,1
keyed,1
org.argouml.model.ModelImplementation#getActivityGraphsFactory(),1
Uml,1
owner),1
re,1
.getOwnedElement();,1
ignored),1
making,1
((AssociationEvent),1
fact,1
representing,1
whichever,1
org.argouml.model.DataTypesFactory#createMultiplicity(java.util.List),1
enabled,1
lazily,1
qualified,1
obsolete,1
\models,\,1
ModelImplementation.getXmiWriter,1
#getAllContents(Object)},1
statevertex,1
instead..,1
able,1
\UmlPackage,\,1
others,1
noise,1
hasNext(),1
Module,1
(used,1
complicated,1
#initializeFactories},1
go,1
However,1
Disable,1
Set(GeneralizableElement);,1
UndoCoreHelperDecorator.java,1
(after,1
<code>systemId</code>,1
full,1
representations,1
e;,1
info,1
((Method),1
(3x),1
char,1
stable,1
c2,1
Have,1
org.argouml.model.ModelImplementation#getCommonBehaviorHelper(),1
who's,1
XmiHeaderProviderImpl.java,1
ae,1
ActivityGraph,1
override,1
EnumerationLiterals,1
[1,1
functions:,1
\System.setProperty("\org.netbeans.lib.jmi.Logger.fileName"\,\,1
base);,1
simply,1
\dependencies,\,1
\org.argouml.model.AbstractModelEventPump#removeClassModelEventListener(java.beans.PropertyChangeListener,\,1
impact,1
So,1
names),1
\Usage,\,1
org.argouml.model.ModelImplementation#getCoreFactory(),1
\number,\,1
classifierroles,1
OK,1
stopgap,1
Transition's,1
simplified/removed,1
#getContents(Namespace)},1
org.argouml.model.CoreHelper#clearStereotypes(java.lang.Object),1
clumsy,1
recreate,1
name),1
Calls,1
owning,1
DataTypesHelper,1
file</el>,1
cardinality,1
explicitly,1
(ownedElements.size(),1
abstraction,1
\"\MDRStorageProperty."\\,1
org.netbeans.api.mdr.events.MDRChangeListener#change,1
Web,1
UseCases,1
CoreHelper.getSpecification,1
Role,1
remark,1
instantiate,1
Why,1
corresponding,1
facilitate,1
Root,1
emenates,1
zero,1
</nl>,1
DeleteInstanceEvent,1
VALID_CONNECTIONS,1
\ModelManagement,\,1
application,1
getImportedElement,1
protocol,1
77,1
GeneralizableElements,1
agg2,1
agg1,1
\choice,\,1
ModelManagementFactoryMDRImpl.java,1
Class/attribute,1
\GeneralizableElement,\,1
incomplete,1
Decorators,1
BehaviorialElements::CommonBehavior,1
2),1
Include,1
\datatype,\,1
example:,1
specializations,1
//,1
Zip,1
/*,1
org.argouml.model.ScopeKind#getInstance(),1
..,1
silently,1
Here,1
.),1
doCopyFoo,1
CHECKSTYLE:OFF,1
\simpler,\,1
*/,1
duplicating,1
AssociationRole],1
)),1
separately,1
\getFirstSharedNamespace(ns1,\,1
waiters,1
org.argouml.model.DirectionKind#getReturnParameter(),1
\'"\\,1
populated,1
Must,1
properties,1
ExtensionPoint,1
superclass,1
formed</el>,1
\Java),\,1
#2,1
#1,1
\"\A\,1
\"\'\,1
fully,1
penalty,1
workaround,1
knowledge,1
positive,1
pulled,1
\ID),\,1
Probably,1
child,1
specifically,1
\ended,\,1
Build,1
predefined,1
org.argouml.model.ModelImplementation#getDataTypesHelper(),1
Shutdown,1
filter/reader,1
[see,1
self.namespace.allContents->includes(r.participant),1
currentChildren,1
org.argouml.model.ActivityGraphsHelper#findClassifierByName(,1
delegated,1
backwards,1
manually,1
predecessor,1
4-arg,1
searched,1
\package,\,1
generalization,1
method:,1
Component,1
CommonBehaviorHelper,1
twice,1
tagType,1
underlying,1
i,1
comments,1
composite.<p>,1
enums,1
expensive,1
],1
AttributeEvent,1
line,1
link,1
builds,1
3,1
org.argouml.model.OrderingKind#getOrdered(),1
suffixes,1
0,1
Zip/jar,1
key/subkey,1
\though,\,1
submachine,1
namespaces),1
whose,1
Write,1
#,1
violated,1
self.namespace.allContents->includes,1
<code>toUrl</code>,1
ClassifierInStates,1
